property_type,price,location,city,baths,bedrooms,Area_in_Marla
House,9800000,Bahria Town,Lahore,4,3,5.0
House,15700000,Bahria Town,Lahore,7,5,8.0
House,9700000,Bahria Town,Lahore,5,3,5.0
House,15000000,DHA Defence,Lahore,4,3,5.0
Flat,717000,Bahria Town Rawalpindi,Rawalpindi,1,1,2.2
House,24000000,Bahria Town Rawalpindi,Rawalpindi,7,5,10.0
House,19500000,Bahria Town Rawalpindi,Rawalpindi,5,5,10.0
House,32000000,DHA Defence,Karachi,3,6,8.0
Flat,4000000,Korangi Road,Karachi,2,2,2.2
House,6600000,North Karachi,Karachi,3,3,4.9
Flat,16000000,Gulistan-e-Jauhar,Karachi,4,4,10.7
Flat,42500000,Clifton,Karachi,7,6,16.0
House,10200000,Johar Town,Lahore,3,2,5.0
House,41500000,Sui Gas Housing Society,Lahore,6,5,20.0
House,7800000,Airport Road,Lahore,4,3,4.0
House,22500000,Askari,Lahore,3,3,10.0
House,5000000,Eden,Lahore,2,2,3.0
House,10000000,Bahria Town,Lahore,5,3,5.0
House,4200000,Eden,Lahore,2,2,3.0
House,35000000,DHA Defence,Lahore,6,5,20.0
House,6000000,Green Cap Housing Society,Lahore,4,4,3.0
House,80000,DHA Defence,Lahore,4,4,10.0
House,7500000,Cricketer Villas,Lahore,4,3,4.0
House,38000000,Bahria Town,Lahore,6,5,20.0
House,12500000,Izmir Town,Lahore,4,3,5.0
House,39000000,Eden,Lahore,6,5,20.0
House,19500000,Bahria Town,Lahore,7,5,0.0
House,27500000,State Life Housing Society,Lahore,4,4,20.0
House,33500000,DHA Defence,Lahore,6,5,22.0
House,19500000,Bahria Town,Lahore,7,5,10.0
House,24000000,DHA Defence,Lahore,4,3,7.0
Flat,5000000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5100000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5200000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5300000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5400000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5600000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5700000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5800000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5900000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6000000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6100000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6200000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6300000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6500000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,10000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,5200000,Gulistan-e-Jauhar,Karachi,2,2,3.2
House,18500000,Bahria Town Karachi,Karachi,3,3,8.0
House,18600000,Bahria Town Karachi,Karachi,3,3,8.0
House,18700000,Bahria Town Karachi,Karachi,3,3,8.0
House,18800000,Bahria Town Karachi,Karachi,3,3,8.0
House,18900000,Bahria Town Karachi,Karachi,3,3,8.0
House,19000000,Bahria Town Karachi,Karachi,3,3,8.0
House,19100000,Bahria Town Karachi,Karachi,3,3,8.0
House,19200000,Bahria Town Karachi,Karachi,3,3,8.0
House,19300000,Bahria Town Karachi,Karachi,3,3,8.0
House,19400000,Bahria Town Karachi,Karachi,3,3,8.0
House,19500000,Bahria Town Karachi,Karachi,3,3,8.0
House,19600000,Bahria Town Karachi,Karachi,3,3,8.0
House,19700000,Bahria Town Karachi,Karachi,3,3,8.0
House,19800000,Bahria Town Karachi,Karachi,3,3,8.0
House,19900000,Bahria Town Karachi,Karachi,3,3,8.0
House,20000000,Bahria Town Karachi,Karachi,3,3,8.0
House,20100000,Bahria Town Karachi,Karachi,3,3,8.0
House,20200000,Bahria Town Karachi,Karachi,3,3,8.0
House,20300000,Bahria Town Karachi,Karachi,3,3,8.0
House,20400000,Bahria Town Karachi,Karachi,3,3,8.0
House,20500000,Bahria Town Karachi,Karachi,3,3,8.0
House,20600000,Bahria Town Karachi,Karachi,3,3,8.0
House,20700000,Bahria Town Karachi,Karachi,3,3,8.0
House,20800000,Bahria Town Karachi,Karachi,3,3,8.0
House,21000000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,6200000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,4800000,Bahria Town Karachi,Karachi,2,2,4.2
House,13000000,Bahria Town Karachi,Karachi,3,3,8.0
House,12000000,Bahria Town Karachi,Karachi,3,3,8.0
Upper Portion,5500000,Rashid Minhas Road,Karachi,2,2,0.4
House,13500000,Bahria Town Karachi,Karachi,3,3,6.1
House,13600000,Bahria Town Karachi,Karachi,3,3,6.1
House,13700000,Bahria Town Karachi,Karachi,3,3,6.1
House,13800000,Bahria Town Karachi,Karachi,3,3,6.1
House,13900000,Bahria Town Karachi,Karachi,3,3,6.1
House,14000000,Bahria Town Karachi,Karachi,3,3,6.1
House,14100000,Bahria Town Karachi,Karachi,3,3,6.1
House,14200000,Bahria Town Karachi,Karachi,3,3,6.1
House,14300000,Bahria Town Karachi,Karachi,3,3,6.1
House,14400000,Bahria Town Karachi,Karachi,3,3,6.1
House,14500000,Bahria Town Karachi,Karachi,3,3,6.1
House,14600000,Bahria Town Karachi,Karachi,3,3,6.1
House,14700000,Bahria Town Karachi,Karachi,3,3,6.1
House,14800000,Bahria Town Karachi,Karachi,3,3,6.1
House,14900000,Bahria Town Karachi,Karachi,3,3,6.1
House,15000000,Bahria Town Karachi,Karachi,3,3,6.1
Flat,3500000,Gulistan-e-Jauhar,Karachi,2,2,4.4
House,9800000,Bahria Town Karachi,Karachi,4,3,6.1
House,9200000,Bahria Town Karachi,Karachi,4,3,8.0
Flat,23000,G-11,Islamabad,2,2,4.0
Flat,35000000,F-10,Islamabad,3,3,7.8
Lower Portion,42000,G-13,Islamabad,3,3,10.0
Flat,25000000,F-11,Islamabad,3,3,12.2
House,15000000,Peshawar Road,Rawalpindi,4,4,5.0
House,11500000,Peshawar Road,Rawalpindi,5,4,5.0
House,11000000,Westridge,Rawalpindi,5,4,5.0
House,42500000,Westridge,Rawalpindi,6,6,22.0
House,12000000,Peshawar Road,Rawalpindi,4,4,6.0
House,15000000,Peshawar Road,Rawalpindi,6,4,7.0
House,10000000,Peshawar Road,Rawalpindi,6,4,6.0
House,15000000,Bahria Town Rawalpindi,Rawalpindi,7,5,7.0
Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,1,1,3.1
House,41500000,DHA Defence,Lahore,6,5,20.0
House,37500000,DHA Defence,Lahore,6,5,20.0
House,39000000,DHA Defence,Lahore,5,4,10.0
House,41000000,DHA Defence,Lahore,6,5,1.0
House,6500000,Johar Town,Lahore,2,3,3.0
House,37000000,DHA Defence,Lahore,6,5,20.0
House,34000000,DHA Defence,Lahore,6,5,20.0
House,40000000,DHA Defence,Lahore,6,5,20.0
House,38000000,DHA Defence,Lahore,6,5,20.0
House,16500000,Lake City,Lahore,5,4,7.0
House,37000000,Bahria Town,Lahore,7,5,22.0
House,36000000,DHA Defence,Lahore,6,5,20.0
House,10500000,Bahria Town,Lahore,4,3,5.0
House,23500000,DHA Defence,Lahore,5,4,10.0
House,29500000,DHA Defence,Lahore,7,6,20.0
House,22500000,DHA Defence,Lahore,4,3,7.0
House,6800000,Punjab Govt Servant Society,Lahore,2,2,5.0
House,24000000,DHA Defence,Lahore,5,4,10.0
House,8800000,Bahria Town Karachi,Karachi,4,3,8.0
Flat,5500000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,8000000,Bahria Town Karachi,Karachi,3,3,8.0
House,27000000,Scheme 33,Karachi,6,6,9.6
Flat,6050000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,3800000,Saddar Town,Karachi,1,0,5.0
House,10800000,Bahria Town Karachi,Karachi,3,3,5.0
Flat,5400000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5450000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5000000,Bahria Town Karachi,Karachi,2,2,4.2
House,13500000,Bahria Town Karachi,Karachi,3,3,6.0
House,18500000,Bahria Town Karachi,Karachi,3,3,8.0
House,6500000,Bahria Town Karachi,Karachi,3,3,8.0
House,13500000,Bahria Town Karachi,Karachi,3,3,8.0
House,13500000,Bahria Town Karachi,Karachi,3,3,14.0
House,12500000,Bahria Town Karachi,Karachi,3,3,5.0
House,14000000,Bahria Town Karachi,Karachi,3,3,8.0
House,20000000,Bahria Town Karachi,Karachi,3,3,8.0
House,15000000,Bahria Town Karachi,Karachi,3,3,6.0
House,13000000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,6500000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,6700000,Bahria Town Karachi,Karachi,2,2,5.1
Flat,12500000,DHA Defence,Karachi,3,3,4.9
Flat,6850000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,25000000,Shahra-e-Faisal,Karachi,3,3,8.0
House,14000000,Bahria Town Karachi,Karachi,3,3,5.0
House,14000000,Bahria Town Karachi,Karachi,3,3,5.0
Flat,15000000,Shahra-e-Faisal,Karachi,3,3,8.0
House,20000000,G-11,Islamabad,4,4,5.6
Flat,12000000,DHA Defence,Islamabad,3,3,9.1
House,42500000,E-11,Islamabad,5,4,10.0
House,37000000,G-11,Islamabad,6,6,7.0
Flat,1560000,Gulberg,Islamabad,3,2,5.2
House,9500000,PWD Housing Scheme,Islamabad,4,4,5.0
Flat,4500000,G-15,Islamabad,3,3,3.3
Flat,2500000,G-15,Islamabad,2,2,1.5
Flat,7500000,G-15,Islamabad,3,3,8.6
House,13000000,Bokra Road,Islamabad,5,4,7.0
House,6500000,Bahria Town Rawalpindi,Rawalpindi,2,2,5.0
Flat,1800000,Bahria Town Rawalpindi,Rawalpindi,1,1,2.0
Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,2,2,4.0
House,23000000,Media Town,Rawalpindi,6,6,12.0
House,6000000,Misryal Road,Rawalpindi,4,3,5.0
House,27000000,DHA Defence,Lahore,5,4,10.0
House,11500000,Bahria Town,Lahore,6,4,5.0
House,30500000,DHA Defence,Lahore,5,4,10.0
House,39500000,DHA Defence,Lahore,5,4,10.0
House,21000000,Bahria Town,Lahore,6,5,10.0
House,15800000,Bahria Town,Lahore,6,4,8.0
House,22000000,Bahria Town,Lahore,6,4,10.0
House,11500000,DHA 11 Rahbar,Lahore,3,3,5.0
House,17500000,Bahria Town,Lahore,6,5,10.0
House,33500000,DHA Defence,Lahore,4,4,20.0
House,17000000,Paragon City,Lahore,5,4,10.0
House,27500000,DHA Defence,Lahore,4,4,11.0
Farm House,28000000,Cantt,Lahore,3,2,60.0
House,42500000,DHA Defence,Lahore,6,5,20.0
House,19000000,Bahria Town,Lahore,5,5,10.0
House,25000000,Bahria Town,Lahore,5,5,10.0
House,18500000,Bahria Town,Lahore,4,4,8.0
House,16000000,Bahria Town,Lahore,3,3,11.0
House,40000000,Valencia Housing Society,Lahore,7,6,20.0
Flat,6600000,Bahria Town Karachi,Karachi,2,2,4.9
House,6600000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,5000000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5500000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5600000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5700000,Bahria Town Karachi,Karachi,2,2,4.2
House,8000000,Scheme 33,Karachi,2,3,4.4
House,13000000,B-17,Islamabad,5,5,7.0
Flat,25000000,F-11,Islamabad,3,3,12.0
House,45000,Bahria Town Rawalpindi,Rawalpindi,4,4,7.0
House,16000000,Lalazar,Rawalpindi,5,5,9.7
House,5000000,Rawat,Rawalpindi,2,3,5.0
House,26000000,Bahria Town Rawalpindi,Rawalpindi,7,5,12.0
House,11000000,Adiala Road,Rawalpindi,5,5,8.0
House,8000000,Mall Road,Rawalpindi,4,4,5.0
House,43000000,DHA Defence,Lahore,6,5,20.0
House,14000000,DHA Defence,Lahore,4,3,5.0
House,16000000,Jubilee Town,Lahore,6,5,10.0
House,20000000,Bahria Town,Lahore,5,5,10.0
House,35000000,Bahria Town,Lahore,5,5,20.0
House,15500000,Johar Town,Lahore,4,3,10.0
House,8500000,Al Jalil Garden,Lahore,5,4,5.0
House,12000000,Jubilee Town,Lahore,5,5,10.0
House,13500000,Bahria Town,Lahore,4,3,5.0
House,12000000,Bahria Town,Lahore,4,4,5.0
House,10500000,Johar Town,Lahore,4,3,4.0
House,17000000,Bahria Town,Lahore,5,5,10.0
House,24000000,Bahria Town,Lahore,7,5,10.0
House,19000000,Johar Town,Lahore,7,6,10.0
House,16500000,Bahria Town,Lahore,6,5,10.0
House,19500000,Bahria Town,Lahore,6,4,8.0
House,11500000,Bahria Town,Lahore,3,3,8.0
House,11000000,Bahria Town,Lahore,3,3,8.0
House,12000000,Bahria Town,Lahore,3,3,8.0
House,30000000,Bahria Town,Lahore,5,5,20.0
House,22000000,Bahria Town,Lahore,5,5,10.0
Flat,3000000,Bahria Town,Lahore,1,1,2.4
House,19000000,Bahria Town,Lahore,6,5,10.0
House,12000000,Bahria Town,Lahore,4,3,5.0
House,17000000,Bahria Town,Lahore,5,5,10.0
House,32500000,DHA Defence,Lahore,5,4,10.0
House,13000000,Bahria Town,Lahore,5,3,5.0
House,11800000,Green City,Lahore,4,3,5.0
House,18000000,DHA Defence,Lahore,4,3,5.0
House,42500000,Gulberg,Lahore,4,4,17.0
Flat,7000000,Bahria Orchard,Lahore,3,3,5.0
House,44500000,Bahria Town,Lahore,7,5,20.0
House,17000000,Bahria Town,Lahore,4,4,8.0
House,14500000,Bahria Town,Lahore,3,3,8.0
House,24500000,Bahria Town,Lahore,6,4,10.0
House,15500000,Bahria Town,Lahore,4,4,10.0
House,8400000,Bahria Town Karachi,Karachi,3,3,5.0
Flat,4700000,Nazimabad,Karachi,2,2,2.4
Lower Portion,7500000,Nazimabad,Karachi,3,3,4.8
House,9010000,Bahria Town Karachi,Karachi,3,3,8.0
House,29000000,Scheme 33,Karachi,7,6,9.6
Upper Portion,3900000,Malir,Karachi,2,2,3.4
House,35000000,Sea View Apartments,Karachi,3,3,92.0
Flat,10500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10700000,Bahria Town Karachi,Karachi,3,3,10.0
House,16500000,Islamabad Expressway,Islamabad,5,5,10.0
House,950000,B-17,Islamabad,4,4,5.0
House,18500000,G-15,Islamabad,6,5,8.0
House,40000000,E-11,Islamabad,5,5,8.0
House,8500000,DHA Defence,Islamabad,3,3,8.0
Flat,8000000,G-15,Islamabad,3,3,10.0
House,20000000,Kuri Road,Islamabad,5,5,14.2
House,39000000,G-8,Islamabad,4,4,14.0
House,5000000,Tench Bhata,Rawalpindi,5,5,0.0
Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,2,2,3.0
House,14500000,Bahria Town Rawalpindi,Rawalpindi,7,5,7.0
House,7000000,Peshawar Road,Rawalpindi,2,2,4.0
House,10500000,Bahria Town Rawalpindi,Rawalpindi,5,3,5.0
House,8500000,Sher Zaman Colony,Rawalpindi,5,5,5.0
House,9000000,Bahria Town Rawalpindi,Rawalpindi,4,3,7.0
House,11500000,Bahria Town,Lahore,3,3,5.0
House,10000000,Bahria Town,Lahore,3,3,5.0
Flat,4500000,Bahria Town,Lahore,1,1,2.2
Flat,3500000,Bahria Town,Lahore,1,1,2.2
House,10500000,Bahria Town,Lahore,3,3,5.0
House,12000000,Bahria Town,Lahore,3,3,5.0
House,17000000,Wapda Town,Lahore,3,2,10.0
House,22000000,Bahria Town,Lahore,5,4,10.0
House,41000000,DHA Defence,Lahore,6,5,20.0
House,17500000,DHA Defence,Lahore,4,3,5.0
House,4000000,Johar Town,Lahore,4,4,5.0
House,30000000,DHA Defence,Lahore,4,4,10.0
House,21500000,Wapda Town,Lahore,5,4,14.2
House,23000000,Bahria Town,Lahore,7,5,10.0
House,24500000,Bahria Town,Lahore,7,5,10.0
House,10500000,Bahria Town,Lahore,3,3,5.0
House,9800000,Bahria Town,Lahore,3,3,5.0
House,15600000,Bahria Town,Lahore,4,4,8.0
House,15600000,Bahria Town,Lahore,4,4,8.0
House,12000000,Bahria Town,Lahore,3,3,8.0
House,18000000,Bahria Town,Lahore,5,5,10.0
House,38000000,Bahria Town,Lahore,5,5,20.0
House,35000000,Bahria Town,Lahore,5,5,20.0
House,8800000,Bahria Town,Lahore,4,3,6.0
House,13500000,Johar Town,Lahore,4,4,5.0
Upper Portion,32000,Bahria Town,Lahore,2,2,5.0
House,26000000,Bahria Town,Lahore,7,5,12.0
House,13300000,Johar Town,Lahore,4,5,6.0
House,9900000,Punjab Coop Housing Society,Lahore,5,5,6.0
House,11500000,Bahria Town,Lahore,3,4,5.0
House,22000000,Bahria Town,Lahore,7,5,10.0
House,6600000,Punjab Small Industries Colony,Lahore,3,3,3.0
House,11000000,Bahria Town,Lahore,6,3,5.0
House,25000000,Johar Town,Lahore,6,5,10.0
House,6500000,Alfalah Town,Lahore,3,3,3.0
House,4300000,Eden,Lahore,2,2,3.0
House,40000000,Bahria Town,Lahore,6,5,20.0
House,19800000,Punjab Small Industries Colony,Lahore,6,5,14.0
House,21000000,Punjab Small Industries Colony,Lahore,6,5,14.0
House,15500000,Punjab Small Industries Colony,Lahore,4,3,14.0
House,10400000,Punjab Small Industries Colony,Lahore,4,3,7.0
House,10300000,Punjab Small Industries Colony,Lahore,4,3,7.0
Flat,10800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13400000,Bahria Town Karachi,Karachi,3,3,10.0
House,12000000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,15500000,North Nazimabad,Karachi,3,3,7.6
Flat,7500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.2
Flat,10500000,Gulistan-e-Jauhar,Karachi,3,3,6.0
House,13500000,Bahria Town Karachi,Karachi,3,3,10.0
House,13600000,Bahria Town Karachi,Karachi,3,3,10.0
House,13700000,Bahria Town Karachi,Karachi,3,3,10.0
House,13800000,Bahria Town Karachi,Karachi,3,3,10.0
House,13900000,Bahria Town Karachi,Karachi,3,3,10.0
House,14100000,Bahria Town Karachi,Karachi,3,3,10.0
House,14300000,Bahria Town Karachi,Karachi,3,3,10.0
House,14500000,Bahria Town Karachi,Karachi,3,3,10.0
House,14700000,Bahria Town Karachi,Karachi,3,3,10.0
House,15000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,11900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12800000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,12900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13200000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13400000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13600000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,13900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,14100000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,14300000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,14500000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,14700000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,14900000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,15000000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,5000000,Gulshan-e-Iqbal Town,Karachi,2,2,3.3
Flat,25000000,DHA Defence,Karachi,4,3,8.0
Flat,6100000,Bahria Town Karachi,Karachi,2,2,4.2
House,36500000,DHA Defence,Karachi,3,3,4.0
Flat,5400000,Bahria Town Karachi,Karachi,2,2,4.2
House,8500000,Bahria Town Karachi,Karachi,3,3,5.0
Flat,6400000,Bahria Town Karachi,Karachi,2,2,4.2
House,9800000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,32500000,Civil Lines,Karachi,3,3,8.9
Penthouse,3200000,Shah Faisal Town,Karachi,2,2,2.2
Flat,14000000,Gulshan-e-Iqbal Town,Karachi,3,3,6.4
House,8000000,Airport Avenue Housing Society,Islamabad,4,4,6.0
Flat,6500000,Gulberg,Islamabad,2,1,3.5
House,7300000,H-13,Islamabad,3,2,5.0
House,35000000,E-11,Islamabad,5,4,10.0
Flat,8000000,G-15,Islamabad,3,3,10.4
House,3800000,Lehtarar Road,Islamabad,3,3,3.0
House,16500000,G-13,Islamabad,5,4,4.4
House,23500000,E-11,Islamabad,5,4,6.0
House,14000000,Bahria Town,Lahore,6,5,10.0
House,5700000,Punjab Small Industries Colony,Lahore,2,1,5.0
Flat,3350000,Al-Kabir Town,Lahore,1,1,2.9
House,13500000,DHA Defence,Lahore,4,3,5.0
House,39000000,DHA Defence,Lahore,4,4,10.0
House,13000000,Bahria Town,Lahore,3,3,8.0
House,14500000,Bahria Town,Lahore,5,4,7.0
House,6000000,Adiala Road,Rawalpindi,2,2,5.0
House,4500000,Chakri Road,Rawalpindi,2,2,7.0
Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,1,2,3.5
House,25500000,Bahria Town,Lahore,5,4,10.0
House,17000000,Bahria Town,Lahore,6,4,8.0
House,13000000,Nasheman-e-Iqbal,Lahore,6,5,10.0
Flat,4400000,Bahria Town,Lahore,1,1,2.7
House,6200000,Al-Kabir Town,Lahore,4,3,3.0
House,14000000,Bahria Town,Lahore,5,4,8.0
House,11000000,Bahria Town,Lahore,4,3,5.0
House,22000000,Bahria Town,Lahore,6,5,10.0
House,10000000,Bahria Town,Lahore,4,3,5.0
House,20500000,Bahria Town,Lahore,6,5,10.0
House,13000000,Bahria Town,Lahore,4,3,8.0
House,10800000,Bahria Town,Lahore,4,3,5.0
House,14000000,Bahria Town,Lahore,6,5,8.0
House,38000000,Bahria Town,Lahore,6,6,20.0
House,10500000,Bahria Town,Lahore,3,2,5.0
House,24000000,Bahria Town,Lahore,6,5,12.0
House,13500000,Bahria Town,Lahore,4,3,5.0
House,23500000,Bahria Town,Lahore,6,5,11.0
House,9500000,Gulshan-e-Ravi,Lahore,4,4,4.0
House,23500000,Wapda Town,Lahore,5,5,10.0
House,25000000,Bahria Town,Lahore,6,5,10.0
House,22500000,Bahria Town,Lahore,5,5,10.0
House,17500000,Bahria Town,Lahore,5,5,10.0
House,21500000,Eden,Lahore,4,3,12.0
House,10000000,Sanda,Lahore,2,4,5.0
House,38000000,Sukh Chayn Gardens,Lahore,7,6,20.0
House,10000000,Bahria Town,Lahore,3,2,5.0
House,11000000,Bahria Town,Lahore,3,2,5.0
House,24000000,DHA Defence,Lahore,5,4,9.0
House,44000000,DHA Defence,Lahore,6,5,20.0
House,6000000,Ghous Garden,Lahore,3,3,5.0
House,42000000,DHA Defence,Lahore,4,3,10.0
House,19000000,DHA Defence,Lahore,4,3,5.0
House,40000000,DHA Defence,Lahore,6,5,20.0
House,41000000,DHA Defence,Lahore,5,4,10.0
Flat,25000000,Clifton,Karachi,3,3,5.8
Flat,35000000,Clifton,Karachi,3,3,8.0
Lower Portion,26500000,Gulistan-e-Jauhar,Karachi,4,4,16.0
Flat,4100000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,27500000,Clifton,Karachi,3,3,7.1
Flat,25000000,DHA Defence,Karachi,4,3,7.6
House,16000000,Korangi,Karachi,2,3,8.0
House,12000000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,8500000,Gulshan-e-Iqbal Town,Karachi,2,2,4.0
House,12500000,Bahria Town Karachi,Karachi,3,3,8.0
Flat,9960000,Bahria Town Karachi,Karachi,3,3,10.0
Flat,10500000,Gulshan-e-Iqbal Town,Karachi,3,3,5.1
Flat,13500000,DHA Defence,Karachi,3,3,6.9
House,15600000,Bahria Town Karachi,Karachi,3,3,14.0
Flat,5750000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,7500000,Gulistan-e-Jauhar,Karachi,2,2,4.0
Flat,10000000,Gulistan-e-Jauhar,Karachi,3,3,6.7
Flat,6300000,Bahria Town Karachi,Karachi,2,2,4.2
Flat,5150000,Bahria Town Karachi,Karachi,2,2,4.2
House,11800000,Bahria Town Karachi,Karachi,3,3,8.0
